"URL 1","URL 2"
"https://fasttrack.grv.org.au/Meeting/Details/1955080078","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080078"
"https://fasttrack.grv.org.au/Meeting/Details/1955080080","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080080"
"https://fasttrack.grv.org.au/Meeting/Details/1955080085","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080085"
"https://fasttrack.grv.org.au/Meeting/Details/2034580001","https://fasttrack.grv.org.au/RaceField/ViewRaces/2034580001"
"https://fasttrack.grv.org.au/Meeting/Details/1955080006","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080006"
"https://fasttrack.grv.org.au/Meeting/Details/1955080007","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080007"
"https://fasttrack.grv.org.au/Meeting/Details/1955080010","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080010"
"https://fasttrack.grv.org.au/Meeting/Details/1955080015","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080015"
"https://fasttrack.grv.org.au/Meeting/Details/1955080018","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080018"
"https://fasttrack.grv.org.au/Meeting/Details/1955080021","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080021"
"https://fasttrack.grv.org.au/Meeting/Details/1955080025","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080025"
"https://fasttrack.grv.org.au/Meeting/Details/1955080032","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080032"
"https://fasttrack.grv.org.au/Meeting/Details/1955080034","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080034"
"https://fasttrack.grv.org.au/Meeting/Details/1955080039","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080039"
"https://fasttrack.grv.org.au/Meeting/Details/1955080040","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080040"
"https://fasttrack.grv.org.au/Meeting/Details/1955080045","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080045"
"https://fasttrack.grv.org.au/Meeting/Details/1955080048","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080048"
"https://fasttrack.grv.org.au/Meeting/Details/1955080052","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080052"
"https://fasttrack.grv.org.au/Meeting/Details/1955080053","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080053"
"https://fasttrack.grv.org.au/Meeting/Details/1955080059","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080059"
"https://fasttrack.grv.org.au/Meeting/Details/1955080067","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080067"
"https://fasttrack.grv.org.au/Meeting/Details/1955080070","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080070"
"https://fasttrack.grv.org.au/Meeting/Details/1955080071","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080071"
"https://fasttrack.grv.org.au/Meeting/Details/1955080072","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080072"
"https://fasttrack.grv.org.au/Meeting/Details/1955080075","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080075"
"https://fasttrack.grv.org.au/Meeting/Details/1955080077","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080077"
"https://fasttrack.grv.org.au/Meeting/Details/1955080079","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080079"
"https://fasttrack.grv.org.au/Meeting/Details/1955080083","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080083"
"https://fasttrack.grv.org.au/Meeting/Details/1955080084","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080084"
"https://fasttrack.grv.org.au/Meeting/Details/1955080088","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080088"
"https://fasttrack.grv.org.au/Meeting/Details/1955080090","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080090"
"https://fasttrack.grv.org.au/Meeting/Details/1955080091","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080091"
"https://fasttrack.grv.org.au/Meeting/Details/1955080092","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080092"
"https://fasttrack.grv.org.au/Meeting/Details/1955080093","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080093"
"https://fasttrack.grv.org.au/Meeting/Details/1955080094","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080094"
"https://fasttrack.grv.org.au/Meeting/Details/1955080095","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080095"
"https://fasttrack.grv.org.au/Meeting/Details/1996750001","https://fasttrack.grv.org.au/RaceField/ViewRaces/1996750001"
"https://fasttrack.grv.org.au/Meeting/Details/2074490000","https://fasttrack.grv.org.au/RaceField/ViewRaces/2074490000"
"https://fasttrack.grv.org.au/Meeting/Details/1912570064","https://fasttrack.grv.org.au/RaceField/ViewRaces/1912570064"
"https://fasttrack.grv.org.au/Meeting/Details/1912570066","https://fasttrack.grv.org.au/RaceField/ViewRaces/1912570066"
"https://fasttrack.grv.org.au/Meeting/Details/1912570067","https://fasttrack.grv.org.au/RaceField/ViewRaces/1912570067"
"https://fasttrack.grv.org.au/Meeting/Details/1912570069","https://fasttrack.grv.org.au/RaceField/ViewRaces/1912570069"
"https://fasttrack.grv.org.au/Meeting/Details/1955080002","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080002"
"https://fasttrack.grv.org.au/Meeting/Details/1955080003","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080003"
"https://fasttrack.grv.org.au/Meeting/Details/1955080005","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080005"
"https://fasttrack.grv.org.au/Meeting/Details/1955080013","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080013"
"https://fasttrack.grv.org.au/Meeting/Details/1955080016","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080016"
"https://fasttrack.grv.org.au/Meeting/Details/1955080017","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080017"
"https://fasttrack.grv.org.au/Meeting/Details/1955080019","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080019"
"https://fasttrack.grv.org.au/Meeting/Details/1955080020","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080020"
"https://fasttrack.grv.org.au/Meeting/Details/1955080024","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080024"
"https://fasttrack.grv.org.au/Meeting/Details/1955080026","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080026"
"https://fasttrack.grv.org.au/Meeting/Details/1955080027","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080027"
"https://fasttrack.grv.org.au/Meeting/Details/1955080028","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080028"
"https://fasttrack.grv.org.au/Meeting/Details/1955080031","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080031"
"https://fasttrack.grv.org.au/Meeting/Details/1955080033","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080033"
"https://fasttrack.grv.org.au/Meeting/Details/1955080035","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080035"
"https://fasttrack.grv.org.au/Meeting/Details/1955080038","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080038"
"https://fasttrack.grv.org.au/Meeting/Details/1955080041","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080041"
"https://fasttrack.grv.org.au/Meeting/Details/1955080042","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080042"
"https://fasttrack.grv.org.au/Meeting/Details/1955080043","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080043"
"https://fasttrack.grv.org.au/Meeting/Details/1955080046","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080046"
"https://fasttrack.grv.org.au/Meeting/Details/1955080047","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080047"
"https://fasttrack.grv.org.au/Meeting/Details/1955080051","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080051"
"https://fasttrack.grv.org.au/Meeting/Details/1955080054","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080054"
"https://fasttrack.grv.org.au/Meeting/Details/1955080055","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080055"
"https://fasttrack.grv.org.au/Meeting/Details/1955080056","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080056"
"https://fasttrack.grv.org.au/Meeting/Details/1955080060","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080060"
"https://fasttrack.grv.org.au/Meeting/Details/1955080061","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080061"
"https://fasttrack.grv.org.au/Meeting/Details/1955080068","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080068"
"https://fasttrack.grv.org.au/Meeting/Details/1955080069","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080069"
"https://fasttrack.grv.org.au/Meeting/Details/1955080082","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080082"
"https://fasttrack.grv.org.au/Meeting/Details/1955080086","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080086"
"https://fasttrack.grv.org.au/Meeting/Details/1955080087","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080087"
"https://fasttrack.grv.org.au/Meeting/Details/1996750000","https://fasttrack.grv.org.au/RaceField/ViewRaces/1996750000"
"https://fasttrack.grv.org.au/Meeting/Details/2027150092","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150092"
"https://fasttrack.grv.org.au/Meeting/Details/2027150002","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150002"
"https://fasttrack.grv.org.au/Meeting/Details/2027150004","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150004"
"https://fasttrack.grv.org.au/Meeting/Details/2027150005","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150005"
"https://fasttrack.grv.org.au/Meeting/Details/2027150009","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150009"
"https://fasttrack.grv.org.au/Meeting/Details/2027150010","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150010"
"https://fasttrack.grv.org.au/Meeting/Details/2027150016","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150016"
"https://fasttrack.grv.org.au/Meeting/Details/2027150017","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150017"
"https://fasttrack.grv.org.au/Meeting/Details/2027150025","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150025"
"https://fasttrack.grv.org.au/Meeting/Details/2027150026","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150026"
"https://fasttrack.grv.org.au/Meeting/Details/2027150034","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150034"
"https://fasttrack.grv.org.au/Meeting/Details/2027150036","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150036"
"https://fasttrack.grv.org.au/Meeting/Details/2027150037","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150037"
"https://fasttrack.grv.org.au/Meeting/Details/2027150042","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150042"
"https://fasttrack.grv.org.au/Meeting/Details/2027150043","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150043"
"https://fasttrack.grv.org.au/Meeting/Details/2027150050","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150050"
"https://fasttrack.grv.org.au/Meeting/Details/2027150052","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150052"
"https://fasttrack.grv.org.au/Meeting/Details/2027150053","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150053"
"https://fasttrack.grv.org.au/Meeting/Details/2027150060","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150060"
"https://fasttrack.grv.org.au/Meeting/Details/2027150061","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150061"
"https://fasttrack.grv.org.au/Meeting/Details/2027150085","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150085"
"https://fasttrack.grv.org.au/Meeting/Details/2027150087","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150087"
"https://fasttrack.grv.org.au/Meeting/Details/2027150096","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150096"
"https://fasttrack.grv.org.au/Meeting/Details/2027150097","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150097"
"https://fasttrack.grv.org.au/Meeting/Details/2027150098","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150098"
"https://fasttrack.grv.org.au/Meeting/Details/2027150099","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150099"
"https://fasttrack.grv.org.au/Meeting/Details/1955080096","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080096"
"https://fasttrack.grv.org.au/Meeting/Details/2027150001","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150001"
"https://fasttrack.grv.org.au/Meeting/Details/2027150003","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150003"
"https://fasttrack.grv.org.au/Meeting/Details/2027150007","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150007"
"https://fasttrack.grv.org.au/Meeting/Details/2027150008","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150008"
"https://fasttrack.grv.org.au/Meeting/Details/2027150012","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150012"
"https://fasttrack.grv.org.au/Meeting/Details/2027150014","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150014"
"https://fasttrack.grv.org.au/Meeting/Details/2027150015","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150015"
"https://fasttrack.grv.org.au/Meeting/Details/2027150019","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150019"
"https://fasttrack.grv.org.au/Meeting/Details/2027150020","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150020"
"https://fasttrack.grv.org.au/Meeting/Details/2027150022","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150022"
"https://fasttrack.grv.org.au/Meeting/Details/2027150027","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150027"
"https://fasttrack.grv.org.au/Meeting/Details/2027150030","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150030"
"https://fasttrack.grv.org.au/Meeting/Details/2027150032","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150032"
"https://fasttrack.grv.org.au/Meeting/Details/2027150035","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150035"
"https://fasttrack.grv.org.au/Meeting/Details/2027150040","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150040"
"https://fasttrack.grv.org.au/Meeting/Details/2027150044","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150044"
"https://fasttrack.grv.org.au/Meeting/Details/2027150046","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150046"
"https://fasttrack.grv.org.au/Meeting/Details/2027150048","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150048"
"https://fasttrack.grv.org.au/Meeting/Details/2027150051","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150051"
"https://fasttrack.grv.org.au/Meeting/Details/2027150055","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150055"
"https://fasttrack.grv.org.au/Meeting/Details/2027150056","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150056"
"https://fasttrack.grv.org.au/Meeting/Details/2027150058","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150058"
"https://fasttrack.grv.org.au/Meeting/Details/2027150062","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150062"
"https://fasttrack.grv.org.au/Meeting/Details/2027150064","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150064"
"https://fasttrack.grv.org.au/Meeting/Details/2027150066","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150066"
"https://fasttrack.grv.org.au/Meeting/Details/2027150078","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150078"
"https://fasttrack.grv.org.au/Meeting/Details/2027150079","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150079"
"https://fasttrack.grv.org.au/Meeting/Details/2027150086","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150086"
"https://fasttrack.grv.org.au/Meeting/Details/2027150089","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150089"
"https://fasttrack.grv.org.au/Meeting/Details/2027150090","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150090"
"https://fasttrack.grv.org.au/Meeting/Details/2027150093","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150093"
"https://fasttrack.grv.org.au/Meeting/Details/2027150094","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150094"
"https://fasttrack.grv.org.au/Meeting/Details/2027150095","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150095"
"https://fasttrack.grv.org.au/Meeting/Details/1955080062","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080062"
"https://fasttrack.grv.org.au/Meeting/Details/1955080063","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080063"
"https://fasttrack.grv.org.au/Meeting/Details/1955080064","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080064"
"https://fasttrack.grv.org.au/Meeting/Details/1955080065","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080065"
"https://fasttrack.grv.org.au/Meeting/Details/1955080066","https://fasttrack.grv.org.au/RaceField/ViewRaces/1955080066"
"https://fasttrack.grv.org.au/Meeting/Details/2027150000","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150000"
"https://fasttrack.grv.org.au/Meeting/Details/2027150006","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150006"
"https://fasttrack.grv.org.au/Meeting/Details/2027150011","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150011"
"https://fasttrack.grv.org.au/Meeting/Details/2027150013","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150013"
"https://fasttrack.grv.org.au/Meeting/Details/2027150018","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150018"
"https://fasttrack.grv.org.au/Meeting/Details/2027150021","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150021"
"https://fasttrack.grv.org.au/Meeting/Details/2027150023","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150023"
"https://fasttrack.grv.org.au/Meeting/Details/2027150024","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150024"
"https://fasttrack.grv.org.au/Meeting/Details/2027150028","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150028"
"https://fasttrack.grv.org.au/Meeting/Details/2027150029","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150029"
"https://fasttrack.grv.org.au/Meeting/Details/2027150031","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150031"
"https://fasttrack.grv.org.au/Meeting/Details/2027150033","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150033"
"https://fasttrack.grv.org.au/Meeting/Details/2027150038","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150038"
"https://fasttrack.grv.org.au/Meeting/Details/2027150039","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150039"
"https://fasttrack.grv.org.au/Meeting/Details/2027150041","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150041"
"https://fasttrack.grv.org.au/Meeting/Details/2027150045","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150045"
"https://fasttrack.grv.org.au/Meeting/Details/2027150047","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150047"
"https://fasttrack.grv.org.au/Meeting/Details/2027150049","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150049"
"https://fasttrack.grv.org.au/Meeting/Details/2027150054","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150054"
"https://fasttrack.grv.org.au/Meeting/Details/2027150057","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150057"
"https://fasttrack.grv.org.au/Meeting/Details/2027150059","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150059"
"https://fasttrack.grv.org.au/Meeting/Details/2027150063","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150063"
"https://fasttrack.grv.org.au/Meeting/Details/2027150065","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150065"
"https://fasttrack.grv.org.au/Meeting/Details/2027150067","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150067"
"https://fasttrack.grv.org.au/Meeting/Details/2027150080","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150080"
"https://fasttrack.grv.org.au/Meeting/Details/2027150081","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150081"
"https://fasttrack.grv.org.au/Meeting/Details/2027150082","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150082"
"https://fasttrack.grv.org.au/Meeting/Details/2027150083","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150083"
"https://fasttrack.grv.org.au/Meeting/Details/2027150088","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150088"
"https://fasttrack.grv.org.au/Meeting/Details/2027150100","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150100"
"https://fasttrack.grv.org.au/Meeting/Details/2099110000","https://fasttrack.grv.org.au/RaceField/ViewRaces/2099110000"
"https://fasttrack.grv.org.au/Meeting/Details/2099110001","https://fasttrack.grv.org.au/RaceField/ViewRaces/2099110001"
"https://fasttrack.grv.org.au/Meeting/Details/2099120000","https://fasttrack.grv.org.au/RaceField/ViewRaces/2099120000"
"https://fasttrack.grv.org.au/Meeting/Details/2135420083","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420083"
"https://fasttrack.grv.org.au/Meeting/Details/2027150069","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150069"
"https://fasttrack.grv.org.au/Meeting/Details/2135420000","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420000"
"https://fasttrack.grv.org.au/Meeting/Details/2135420003","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420003"
"https://fasttrack.grv.org.au/Meeting/Details/2135420004","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420004"
"https://fasttrack.grv.org.au/Meeting/Details/2135420005","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420005"
"https://fasttrack.grv.org.au/Meeting/Details/2135420007","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420007"
"https://fasttrack.grv.org.au/Meeting/Details/2135420008","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420008"
"https://fasttrack.grv.org.au/Meeting/Details/2135420016","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420016"
"https://fasttrack.grv.org.au/Meeting/Details/2135420017","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420017"
"https://fasttrack.grv.org.au/Meeting/Details/2135420025","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420025"
"https://fasttrack.grv.org.au/Meeting/Details/2135420027","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420027"
"https://fasttrack.grv.org.au/Meeting/Details/2135420028","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420028"
"https://fasttrack.grv.org.au/Meeting/Details/2135420036","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420036"
"https://fasttrack.grv.org.au/Meeting/Details/2135420037","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420037"
"https://fasttrack.grv.org.au/Meeting/Details/2135420044","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420044"
"https://fasttrack.grv.org.au/Meeting/Details/2135420046","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420046"
"https://fasttrack.grv.org.au/Meeting/Details/2135420047","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420047"
"https://fasttrack.grv.org.au/Meeting/Details/2135420054","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420054"
"https://fasttrack.grv.org.au/Meeting/Details/2135420055","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420055"
"https://fasttrack.grv.org.au/Meeting/Details/2135420063","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420063"
"https://fasttrack.grv.org.au/Meeting/Details/2135420065","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420065"
"https://fasttrack.grv.org.au/Meeting/Details/2135420066","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420066"
"https://fasttrack.grv.org.au/Meeting/Details/2135420088","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420088"
"https://fasttrack.grv.org.au/Meeting/Details/2135420097","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420097"
"https://fasttrack.grv.org.au/Meeting/Details/2135420098","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420098"
"https://fasttrack.grv.org.au/Meeting/Details/112949450","https://fasttrack.grv.org.au/RaceField/ViewRaces/112949450"
"https://fasttrack.grv.org.au/Meeting/Details/2027150068","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150068"
"https://fasttrack.grv.org.au/Meeting/Details/2027150074","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150074"
"https://fasttrack.grv.org.au/Meeting/Details/2027150076","https://fasttrack.grv.org.au/RaceField/ViewRaces/2027150076"
"https://fasttrack.grv.org.au/Meeting/Details/2135420001","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420001"
"https://fasttrack.grv.org.au/Meeting/Details/2135420002","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420002"
"https://fasttrack.grv.org.au/Meeting/Details/2135420006","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420006"
"https://fasttrack.grv.org.au/Meeting/Details/2135420010","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420010"
"https://fasttrack.grv.org.au/Meeting/Details/2135420011","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420011"
"https://fasttrack.grv.org.au/Meeting/Details/2135420013","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420013"
"https://fasttrack.grv.org.au/Meeting/Details/2135420018","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420018"
"https://fasttrack.grv.org.au/Meeting/Details/2135420021","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420021"
"https://fasttrack.grv.org.au/Meeting/Details/2135420023","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420023"
"https://fasttrack.grv.org.au/Meeting/Details/2135420026","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420026"
"https://fasttrack.grv.org.au/Meeting/Details/2135420030","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420030"
"https://fasttrack.grv.org.au/Meeting/Details/2135420031","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420031"
"https://fasttrack.grv.org.au/Meeting/Details/2135420033","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420033"
"https://fasttrack.grv.org.au/Meeting/Details/2135420040","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420040"
"https://fasttrack.grv.org.au/Meeting/Details/2135420042","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420042"
"https://fasttrack.grv.org.au/Meeting/Details/2135420045","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420045"
"https://fasttrack.grv.org.au/Meeting/Details/2135420049","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420049"
"https://fasttrack.grv.org.au/Meeting/Details/2135420050","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420050"
"https://fasttrack.grv.org.au/Meeting/Details/2135420056","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420056"
"https://fasttrack.grv.org.au/Meeting/Details/2135420061","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420061"
"https://fasttrack.grv.org.au/Meeting/Details/2135420064","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420064"
"https://fasttrack.grv.org.au/Meeting/Details/2135420068","https://fasttrack.grv.org.au/RaceField/ViewRaces/2135420068"
